GeneSymbol	VCaP_R1881-33	VCaP_R1881-13	VCaP_Dox-13	VCaP_Dox-32	VCaP_Vehicle-31	VCaP_Vehicle-13
MTND4P7	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP255	0.0	0.0	0.0	0.0	0.0	0.0
C8orf48	0.0	0.0	0.0	0.0	0.0	0.0
RP11-145O15.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-436P7.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-436P7.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-480O10.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-480O10.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-510I21.1	0.0	0.0	0.0	0.0	0.0	0.0
SGCZ	0.0	0.0	0.0	0.0	0.0	0.0
RP11-3G21.1	0.0	0.0	0.0	0.0	0.0	0.0
EIF4EP5	0.0	0.0	0.0	0.0	0.0	0.0
RNU7-153P	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-397P	0.0	0.0	0.0	0.0	0.0	0.0
AC021760.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-776K3.1	0.0	0.0	0.0	0.0	0.0	0.0
MIR383	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2023J5.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-782K4.1	0.0	0.0	0.0	0.0	0.0	0.0
TUSC3	66.0199598	70.76660149	51.3042536	50.37695715	58.61257031	60.71035918
AC091559.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-235P11.1	0.0	0.0	0.0	0.0	0.0	0.0
PPM1AP1	0.0	0.0	0.0	0.0	0.043224609	0.0
RP11-77B22.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-77B22.2	0.0	0.0	0.0	0.0	0.0	0.0
MSR1	0.0	0.0	0.0	0.06816909	0.043224609	0.0
RP11-447G11.1	0.0	0.0	0.0	0.0	0.0	0.0
MRPL49P2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-13N12.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-13N12.1	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL474P	0.0	0.0	0.0	0.0	0.0	0.0
FGF20	0.0	0.0	0.0	0.0	0.0	0.0
MICU3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-468H14.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-468H14.1	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC2	10.81745963	17.02404092	19.39424909	13.36114154	17.76531445	26.01872536
CNOT7	105.1635508	97.13717468	96.55750149	98.29982708	98.11986327	115.7806675
VPS37A	30.38925515	29.54171807	25.96243479	26.99495945	23.29806445	26.49759761
MTMR7	0.501840911	1.001414172	0.310307986	0.818029074	0.561919922	0.691704355
AC124074.1	0.0	0.0	0.0	0.0	0.0	0.0
ADAM24P	0.0	0.0	0.0	0.0	0.0	0.0
SLC7A2	307.2939176	375.9058448	398.8491974	335.3237513	487.2277968	541.9769663
RP11-349F21.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-349F21.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-349F21.5	0.0	0.04172559	0.0	0.0	0.0	0.0
RP11-349F21.2	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRL	0.334560607	0.125176771	0.310307986	0.613521806	0.345796875	0.425664219
RP11-349F21.1	0.0	0.0	0.0	0.0	0.0	0.0
MTUS1	92.11568716	82.07423651	62.0098791	67.14655317	71.62317773	64.11567292
MIR548V	0.055760101	0.0	0.0	0.06816909	0.0	0.0
RP11-326L2.1	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP256	0.0	0.0	0.0	0.0	0.0	0.0
RP11-156K13.1	0.167280304	0.125176771	0.20687199	0.06816909	0.389021484	0.212832109
RP11-806O11.1	0.055760101	0.083451181	0.362025983	0.136338179	0.129673828	0.585288301
FGL1	2.676484857	3.630126373	3.258233848	1.227043611	3.976664062	6.225339197
RP11-156K13.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-156K13.3	0.0	0.0	0.0	0.0	0.0	0.0
PCM1	99.81058112	92.25528059	97.95388743	111.4564614	122.4553183	122.9637511
ASAH1	181.7221698	209.3372875	116.6240846	128.0897192	92.45743944	103.4364051
CTD-2547L16.1	0.501840911	0.333804724	0.310307986	0.272676358	0.389021484	0.532080273
CTD-2547L16.3	0.055760101	0.166902362	0.051717998	0.06816909	0.043224609	0.319248164
NAT1	0.501840911	0.375530314	0.465461978	0.818029074	0.086449219	0.106416055
MTND4LP26	0.0	0.0	0.0	0.0	0.0	0.0
NATP	0.0	0.0	0.0	0.0	0.0	0.0
RP11-685B14.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-685B14.3	0.0	0.0	0.0	0.0	0.0	0.0
NAT2	0.0	0.0	0.155153993	0.06816909	0.043224609	0.212832109
PSD3	104.6617099	109.4879495	69.76757874	55.76231522	106.7215605	132.0623238
AC100800.2	0.0	0.0	0.0	0.0	0.0	0.0
AC100800.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-161I2.1	0.0	0.0	0.0	0.0	0.0	0.0
RPL35P6	0.055760101	0.083451181	0.0	0.0	0.0	0.0
AC090420.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-108A14.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-420B22.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-420B22.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-1080G15.1	0.0	0.0	0.0	0.0	0.043224609	0.053208027
RP11-1080G15.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-618M23.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-618M23.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-618M23.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-618M23.3	0.0	0.0	0.0	0.0	0.0	0.0
SH2D4A	45.77904307	47.48372199	42.20188603	43.5600482	44.30522461	43.94983057
RP11-618M23.5	0.055760101	0.0	0.0	0.0	0.0	0.0
CSGALNACT1	71.48444972	72.97805778	9.102367575	13.97466335	13.65897656	10.37556533
RP11-1105O14.1	0.0	0.0	0.0	0.0	0.0	0.0
INTS10	121.3339802	132.562201	52.70063954	54.05808798	55.3707246	55.97484474
LPL	56.76378301	92.17182941	60.76864716	53.44456618	45.6451875	62.78547224
AC100802.3	0.0	0.166902362	0.0	0.0	0.0	0.0
RPL30P9	0.0	0.0	0.0	0.0	0.0	0.0
SLC18A1	0.055760101	0.333804724	0.0	0.06816909	0.216123047	0.212832109
ATP6V1B2	58.54810624	59.41724087	50.99394562	54.94428615	51.61018359	52.88877916
RNU6-892P	0.0	0.0	0.0	0.0	0.0	0.0
LZTS1	0.94792172	0.792786219	0.258589988	0.136338179	0.043224609	0.106416055
LZTS1-AS1	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP257	0.0	0.0	0.0	0.0	0.0	0.0
RP11-563N12.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-404E12.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-108E14.1	0.0	0.0	0.0	0.0	0.0	0.0
TMEM97P2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-369E15.1	0.0	0.04172559	0.0	0.0	0.0	0.0
RP11-369E15.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-369E15.4	0.055760101	0.0	0.0	0.0	0.0	0.0
RP11-369E15.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-421P23.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-421P23.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-279N21.1	0.0	0.0	0.0	0.0	0.0	0.0
AC021613.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-24P4.1	0.0	0.0	0.0	0.0	0.0	0.0
AC009695.1	0.0	0.0	0.0	0.0	0.0	0.0
AC022716.1	0.0	0.0	0.0	0.0	0.0	0.0
GFRA2	0.0	0.0	0.0	0.0	0.043224609	0.0
OR6R2P	0.0	0.0	0.0	0.0	0.0	0.0
DOK2	0.0	0.0	0.0	0.0	0.0	0.0
XPO7	132.9878413	120.7538589	123.6060142	130.4074682	121.5476016	115.6210434
NPM2	1.951603541	2.336633068	3.930567816	3.476623565	6.440466796	4.522682322
FGF17	0.111520202	0.083451181	0.465461978	0.204507269	0.345796875	0.319248164
DMTN	37.5823082	36.84369641	41.06409008	43.76455547	50.09732226	38.52261178
FAM160B2	25.70540665	24.45119603	23.16966292	22.086785	17.85176367	17.18619283
NUDT18	4.405047994	4.548089364	3.361669843	3.749299923	3.803765625	3.884185995
HR	0.0	0.500707086	0.103435995	0.06816909	0.129673828	0.0
REEP4	23.14044199	15.48019408	17.48068318	17.38311783	17.46274219	9.204988727
LGI3	1.170962125	1.835925982	2.068719903	1.567889059	0.389021484	0.266040137
SFTPC	0.167280304	0.125176771	0.0	0.06816909	0.086449219	0.0
BMP1	3.680166678	3.880479916	4.137439807	3.272116297	4.625033203	6.012507088
CTD-2530N21.5	0.0	0.0	0.0	0.0	0.0	0.0
PHYHIP	0.0	0.0	0.0	0.0	0.086449219	0.053208027
MIR320A	0.0	0.0	0.0	0.0	0.0	0.0
POLR3D	25.81692685	23.49150745	24.20402287	26.24509946	32.20233398	28.78554278
CTD-2530N21.4	0.390320708	0.417255905	0.413743981	0.272676358	0.345796875	0.851328437
PIWIL2	0.055760101	0.0	0.672333969	0.749859985	1.167064453	1.117368574
SLC39A14	65.29507849	79.44552431	78.50792033	73.55444758	50.7456914	59.0077023
CTD-2036J7.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-336P	0.0	0.0	0.0	0.0	0.0	0.0
PPP3CC	11.37506064	10.93210471	6.723339686	6.476063504	7.910103515	8.619700426
RP11-382J24.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-582J16.4	0.557601012	0.542432676	0.620615971	0.954367253	0.648369141	0.904536464
SORBS3	41.20671478	33.13011886	32.47890248	33.74369931	47.59029492	33.57426524
RP11-582J16.3	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM2	2.397684351	3.922205507	3.154797853	2.590425401	4.754707031	4.735514432
AC037459.4	0.0	0.0	0.0	0.0	0.0	0.0
C8orf58	1.282482327	1.251767715	1.034359952	1.636058148	2.204455078	2.553985312
CCAR2	86.26087653	88.08272154	74.21532654	73.69078576	61.63829296	55.76201263
RP11-582J16.5	0.557601012	0.792786219	0.982641954	1.227043611	1.167064453	0.79812041
BIN3	5.743290422	4.923619679	5.016645766	5.58986534	3.544417968	2.234737148
CTD-3247F14.2	0.0	0.0	0.0	0.0	0.0	0.0
EGR3	1.672803036	1.043139762	0.930923957	0.613521806	1.339962891	0.851328437
RP11-459E5.1	0.0	0.04172559	0.0	0.06816909	0.0	0.053208027
PEBP4	2.397684351	2.378358658	0.879205959	1.636058148	0.518695312	0.478872246
RP11-87E22.2	0.334560607	0.250353543	0.155153993	0.204507269	0.086449219	0.106416055
RP11-87E22.1	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL303P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-875O11.1	0.111520202	0.083451181	0.0	0.0	0.086449219	0.0
RHOBTB2	18.34507329	17.60819919	17.79099117	19.63269778	15.82020703	11.54614193
TNFRSF10B	28.88373241	27.58061532	30.0481566	33.19834659	19.88332031	21.01717079
RP11-875O11.2	0.0	0.0	0.0	0.06816909	0.0	0.0
RP11-875O11.3	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF10C	0.780641417	1.376944486	0.879205959	0.749859985	1.123839844	1.223784628
TNFRSF10D	0.0	0.04172559	0.0	0.0	0.0	0.0
RP11-1149O23.2	1.951603541	2.002828344	0.879205959	0.545352716	0.561919922	1.170576601
TNFRSF10A	21.46763896	27.6640665	15.36024528	14.24733971	12.66481055	12.18463826
RPL23AP55	0.0	0.0	0.0	0.0	0.0	0.0
RP11-1149O23.3	2.174643946	2.211456296	2.172155899	1.772396327	2.72315039	3.032857557
RP11-1149O23.4	0.0	0.0	0.0	0.0	0.0	0.0
CHMP7	40.20303295	42.01766963	33.66841643	32.24397934	31.07849414	29.42403911
R3HCC1	31.61597737	26.16194524	27.72084671	29.72172303	34.01776758	25.16739692
LOXL2	1.115202024	1.126590943	1.49982193	1.976903596	2.72315039	1.38340871
RP11-177H13.2	0.0	0.0	0.0	0.0	0.0	0.0
ENTPD4	51.8568941	43.97877239	35.16823836	42.2648355	26.15088867	28.14704645
CTC-756D1.2	0.167280304	0.0	0.0	0.0	0.129673828	0.053208027
CTC-756D1.1	0.055760101	0.0	0.0	0.136338179	0.0	0.053208027
CTC-756D1.3	0.055760101	0.0	0.103435995	0.0	0.086449219	0.212832109
SLC25A37	75.66645731	90.62798257	54.87279544	48.40005355	59.69318554	62.25339197
RNU4-71P	0.0	0.0	0.0	0.0	0.0	0.0
FAM60DP	0.0	0.04172559	0.0	0.0	0.0	0.0
NKX3-1	2415.137263	2324.657824	1086.543411	1073.935836	1273.440217	1189.571867
NKX2-6	0.0	0.0	0.0	0.0	0.0	0.0
RP11-175E9.1	0.055760101	0.0	0.0	0.0	0.0	0.053208027
RP11-213G6.2	0.0	0.0	0.0	0.0	0.0	0.0
AC012119.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-175E9.2	0.0	0.0	0.0	0.0	0.0	0.0
STC1	1.170962125	0.959688581	0.568897973	1.772396327	1.599310547	1.117368574
RNU1-148P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-203E8.1	0.0	0.0	0.0	0.0	0.0	0.0
ADAM28	0.055760101	0.333804724	0.310307986	0.0	0.0	0.106416055
RP11-624C23.1	0.055760101	0.208627952	0.155153993	0.136338179	0.389021484	0.319248164
ADAMDEC1	0.0	0.0	0.0	0.0	0.0	0.0
ADAM7	4.014727285	4.589814955	21.66984099	11.31606886	21.87165234	25.6994772
RP11-561E1.1	0.0	0.083451181	0.155153993	0.0	0.129673828	0.638496328
AF106564.1	0.0	0.0	0.0	0.0	0.0	0.0
GS1-72M22.1	2.118883845	2.294907477	2.896207865	2.522256312	4.452134765	4.309850213
NEFM	4.23776769	3.880479916	8.326597611	7.430430757	11.02227539	10.00310914
NEFL	27.09940918	38.92997594	71.47427266	52.14935348	119.0405742	134.8823493
CTD-2168K21.2	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2168K21.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-429O2.1	0.0	0.0	0.0	0.0	0.0	0.0
DOCK5	23.5865228	26.32884761	17.1703752	17.45128691	19.40784961	19.26130589
AC091185.1	0.0	0.0	0.0	0.06816909	0.0	0.0
MIR6876	0.0	0.0	0.0	0.0	0.0	0.0
GNRH1	0.055760101	0.166902362	0.20687199	0.06816909	0.172898437	0.0
RP11-395I14.2	0.055760101	0.083451181	0.0	0.0	0.0	0.0
KCTD9	40.42607336	38.67962239	31.49626053	36.26595562	25.19994726	25.06098087
CDCA2	14.88794702	10.01414172	14.22244934	15.20170696	14.69636719	10.9076456
RP11-219J21.1	0.0	0.0	0.0	0.06816909	0.0	0.0
RP11-219J21.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-299D14.2	0.0	0.0	0.0	0.0	0.0	0.0
EBF2	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP258	0.0	0.0	0.0	0.0	0.0	0.0
RP11-98P2.1	0.0	0.0	0.0	0.0	0.0	0.0
PPP2R2A	0.0	0.0	0.0	0.0	0.0	0.0
SDAD1P1	0.0	0.0	0.0	0.0	0.043224609	0.0
BNIP3L	0.0	0.0	0.0	0.0	0.0	0.0
RP11-14I17.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-14I17.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-14I17.3	0.0	0.0	0.0	0.0	0.0	0.0
PNMA2	0.055760101	0.04172559	0.310307986	0.477183627	0.302572266	0.691704355
DPYSL2	37.02470719	38.38754326	42.925938	34.97074292	48.67091015	43.89662254
RP11-1G11.2	0.0	0.0	0.0	0.0	0.0	0.0
ADRA1A	0.0	0.0	0.155153993	0.272676358	0.086449219	0.0
RP11-384C12.1	0.0	0.0	0.0	0.0	0.0	0.0
COX6B1P4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-613H2.3	0.055760101	0.0	0.0	0.0	0.0	0.053208027
RP11-613H2.1	0.0	0.0	0.0	0.0	0.0	0.0
MIR548H4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-613H2.2	0.111520202	0.125176771	0.0	0.136338179	0.043224609	0.0
RP11-521M14.2	0.0	0.0	0.0	0.0	0.0	0.0
AC090150.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-521M14.1	0.0	0.0	0.0	0.0	0.0	0.0
STMN4	0.0	0.0	0.0	0.204507269	0.129673828	0.0
TRIM35	18.23355309	26.20367083	48.25289175	44.44624636	15.43118555	17.34581691
PTK2B	90.38712402	118.1668723	207.1305803	202.2576886	97.64439257	97.9559783
MIR6842	0.0	0.0	0.0	0.0	0.0	0.0
CHRNA2	259.4517508	274.4292087	300.11954	357.4787054	97.29859569	75.50219077
EPHX2	53.25089663	53.74256056	62.99252106	69.94148584	60.38477929	59.06091033
GULOP	0.0	0.0	0.0	0.0	0.086449219	0.0
CLU	183.8410536	313.9433429	386.333442	228.1619426	223.2551074	268.0620417
MIR6843	0.0	0.0	0.0	0.0	0.0	0.0
SCARA3	1.784323238	2.294907477	3.258233848	1.704227238	3.976664062	3.139273612
RNU6-1086P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-16P20.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-16P20.4	0.0	0.0	0.051717998	0.06816909	0.0	0.0
MIR3622B	0.0	0.0	0.0	0.0	0.0	0.0
CCDC25	33.84638142	32.21215587	37.18524026	39.60624101	41.19305273	44.32228676
RP11-16P20.3	0.0	0.0	0.0	0.0	0.0	0.0
ESCO2	5.18568941	5.632954717	13.96385935	7.089585309	3.544417968	4.043810077
RNU6-1276P	0.0	0.0	0.0	0.0	0.0	0.0
PBK	21.35611875	17.39957124	21.92843098	21.06424866	16.33890234	12.50388642
RP11-1149M3.2	0.0	0.0	0.0	0.0	0.0	0.0
SCARA5	0.167280304	0.125176771	0.051717998	0.136338179	0.389021484	0.0
MIR4287	0.0	0.0	0.0	0.0	0.0	0.0
RP11-597M17.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-597M17.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-597M17.1	0.0	0.0	0.0	0.0	0.0	0.0
NUGGC	0.0	0.0	0.051717998	0.0	0.0	0.0
ELP3	25.42660614	25.95331729	27.51397472	26.58594491	30.68947265	35.11729803
RP11-380I10.2	0.0	0.0	0.0	0.0	0.043224609	0.053208027
RP11-380I10.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-380I10.4	0.0	0.0	0.0	0.0	0.0	0.0
RPL5P22	0.0	0.0	0.0	0.06816909	0.0	0.0
PNOC	0.0	0.0	0.0	0.0	0.043224609	0.0
ZNF395	34.34822233	33.17184445	55.49341141	52.21752257	75.94563867	73.32066165
FBXO16	2.509204553	2.670437792	2.534181882	2.113241775	1.815433594	1.223784628
RP11-181B11.1	0.0	0.04172559	0.103435995	0.136338179	0.0	0.053208027
RNU6-178P	0.0	0.0	0.0	0.0	0.0	0.053208027
RP11-181B11.2	0.055760101	0.04172559	0.0	0.0	0.0	0.0
FZD3	21.13307835	18.77651572	20.32517305	18.47382326	41.79819726	42.832462
MIR4288	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP259	0.0	0.0	0.0	0.0	0.0	0.0
EXTL3	24.64596472	23.53323304	23.42825291	21.67777046	21.74197851	16.86694466
EXTL3-AS1	0.055760101	0.166902362	0.20687199	0.340845448	0.172898437	0.266040137
INTS9	6.802732345	7.385429518	6.930211676	6.067048967	7.866878906	6.970251579
RP11-662B19.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-662B19.1	0.055760101	0.0	0.0	0.0	0.0	0.0
HMBOX1	14.60914651	11.8500677	12.7743454	11.79325249	13.44285351	13.56804697
HMBOX1-IT1	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP260	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2647L4.4	1.003681821	1.168316534	1.448103932	0.818029074	1.339962891	2.234737148
CTD-2647L4.5	0.0	0.0	0.0	0.0	0.0	0.0
KIF13B	124.7353464	129.1407026	71.31911867	74.50881484	86.96791405	83.64301895
CTD-2647L4.1	0.0	0.0	0.0	0.0	0.0	0.0
HMGB1P23	0.0	0.0	0.0	0.0	0.0	0.0
AC084262.1	0.0	0.0	0.0	0.0	0.0	0.0
AC084262.2	0.0	0.0	0.0	0.0	0.0	0.0
AC084262.3	0.0	0.0	0.0	0.0	0.0	0.0
DUSP4	5.63177022	5.257424403	2.896207865	3.340285386	4.365685546	2.766817421
RP4-676L2.1	0.0	0.04172559	0.0	0.0	0.0	0.0
RP11-486M23.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-486M23.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-486M23.3	0.0	0.0	0.0	0.0	0.0	0.0
AC069181.1	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P33	0.0	0.0	0.0	0.0	0.0	0.0
LINC00589	0.0	0.0	0.0	0.0	0.0	0.0
AC145110.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-94H18.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-94H18.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-489E7.1	0.0	0.0	0.0	0.0	0.0	0.0
FAM183CP	0.0	0.0	0.0	0.0	0.0	0.0
AC131254.1	0.0	0.0	0.0	0.0	0.0	0.0
MIR3148	0.0	0.0	0.0	0.0	0.0	0.0
MAP2K1P1	0.390320708	0.542432676	0.310307986	0.272676358	0.086449219	0.159624082
RNU6-1218P	0.0	0.0	0.0	0.0	0.0	0.0
SARAF	170.5143894	139.2800211	120.2443444	126.1809847	126.8642285	126.4754809
RP11-489E7.4	0.0	0.0	0.0	0.0	0.043224609	0.0
LEPROTL1	22.91740159	22.49009328	18.87706912	18.13297781	16.29567773	19.04847378
RPS15AP24	0.557601012	0.584158267	0.930923957	0.818029074	0.648369141	0.851328437
MBOAT4	0.111520202	0.0	0.0	0.0	0.0	0.0
RP11-51J9.5	0.446080809	0.375530314	0.155153993	0.06816909	0.086449219	0.212832109
DCTN6	20.74275764	20.36208816	12.51575542	13.77015608	13.96154883	13.99371119
RP11-51J9.4	0.0	0.04172559	0.0	0.0	0.043224609	0.0
RP11-51J9.6	0.278800506	0.208627952	0.362025983	0.136338179	0.216123047	0.319248164
HSPA8P11	0.0	0.0	0.0	0.06816909	0.0	0.0
CTD-2345M20.2	0.0	0.0	0.0	0.0	0.0	0.0
CTD-3107M8.1	0.0	0.0	0.0	0.0	0.0	0.0
CTD-3107M8.2	0.0	0.0	0.0	0.0	0.0	0.0
TUBBP1	44.83112135	47.69234994	40.7020641	28.69918668	24.63802734	24.95456481
RBPMS-AS1	0.111520202	0.083451181	0.0	0.0	0.043224609	0.053208027
RBPMS	4.014727285	3.963931097	2.947925862	2.72676358	4.970830078	4.203434159
CTD-2373N4.3	0.223040405	0.166902362	0.0	0.204507269	0.216123047	0.372456191
GTF2E2	12.37874246	11.97524447	6.102723715	8.657474368	8.385574218	7.927996071
CTD-2373N4.5	0.0	0.0	0.0	0.0	0.0	0.106416055
SMIM18	0.0	0.0	0.0	0.0	0.0	0.0
RNU5A-3P	0.0	0.0	0.0	0.0	0.0	0.0
GSR	150.1619525	159.975914	92.52349768	107.5026542	82.42933007	78.96071255
UBXN8	10.65017933	8.971001957	10.29188152	10.29353252	9.682312499	10.69481349
RP11-465K4.4	0.0	0.0	0.0	0.0	0.0	0.0
PPP2CB	62.61859363	65.92643299	45.87386386	51.39949349	36.17899804	39.95922852
TEX15	0.892161619	3.045968106	6.051005717	1.022536343	2.161230469	10.64160546
RP5-1009N12.1	0.0	0.0	0.0	0.06816909	0.0	0.053208027
RP11-293D9.2	0.0	0.0	0.0	0.0	0.0	0.0
PURG	0.0	0.0	0.0	0.0	0.0	0.053208027
WRN	12.99210358	12.93493305	16.49804123	13.83832517	16.25245312	16.38807242
SUMO2P16	0.0	0.0	0.0	0.06816909	0.0	0.0
RP11-363L24.3	0.0	0.0	0.0	0.0	0.0	0.0
KCTD9P6	0.278800506	0.166902362	0.103435995	0.136338179	0.043224609	0.053208027
RP11-566H8.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-566H8.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-566H8.1	0.0	0.0	0.0	0.0	0.0	0.0
AC104000.1	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP261	0.0	0.0	0.0	0.0	0.0	0.0
NRG1	0.0	0.0	0.0	0.0	0.0	0.0
NRG1-IT1	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP262	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP263	0.0	0.0	0.0	0.0	0.0	0.0
NRG1-IT3	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-663P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-11N9.4	0.0	0.0	0.0	0.0	0.0	0.0
MTND1P6	0.0	0.0	0.0	0.0	0.0	0.0
MTND2P32	0.0	0.0	0.0	0.0	0.0	0.0
RANP9	0.0	0.0	0.0	0.0	0.0	0.0
AC104037.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-451O18.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-528P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-722E23.2	0.0	0.0	0.0	0.0	0.0	0.0
FUT10	0.724881315	0.709335038	0.827487961	1.158874522	1.167064453	0.957744492
RP11-359B20.1	0.0	0.0	0.0	0.0	0.0	0.0
TTI2	11.54234095	11.09900707	7.188801664	9.066488905	6.699814453	6.384963279
MAK16	17.34139147	19.06859486	20.84235303	21.54143229	20.18589258	22.18774739
SNORD13	0.0	0.0	0.0	0.0	0.0	0.0
RP11-359B20.5	0.0	0.0	0.0	0.0	0.0	0.0
RP11-10D7.5	0.0	0.0	0.0	0.0	0.0	0.0
RNF122	0.446080809	0.375530314	1.241231942	1.022536343	0.734818359	0.79812041
RN7SL621P	0.0	0.0	0.0	0.0	0.0	0.0
DUSP26	0.0	0.0	0.0	0.0	0.0	0.0
RP11-317N12.1	0.0	0.0	0.0	0.0	0.0	0.0
BUD31P1	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL457P	0.0	0.0	0.0	0.0	0.0	0.0
VENTXP5	0.0	0.0	0.0	0.0	0.0	0.0
RP1-273G13.1	0.0	0.0	0.0	0.0	0.0	0.0
RP1-273G13.2	0.0	0.166902362	0.051717998	0.06816909	0.0	0.053208027
RP1-273G13.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-431M3.1	0.0	0.0	0.0	0.0	0.0	0.0
RP1-84O15.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-431M3.2	0.0	0.0	0.0	0.0	0.0	0.0
RPL10AP3	0.0	0.0	0.0	0.0	0.0	0.0
LINC01288	0.0	0.0	0.0	0.0	0.0	0.0
RP11-734J24.1	0.613361113	0.667609448	1.034359952	0.954367253	1.296738281	0.691704355
AC098612.1	0.0	0.0	0.0	0.0	0.0	0.0
UNC5D	0.0	0.0	0.0	0.0	0.0	0.0
RP11-595O22.1	0.0	0.0	0.0	0.0	0.0	0.0
LSM12P1	20.07363643	21.02969761	16.18773324	17.11044147	14.56669336	13.72767105
RP11-473J6.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-89M20.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-89M20.1	0.0	0.0	0.0	0.0	0.0	0.0
