GeneSymbol	LNCaP_R1881_1	LNCaP_R1881_2	LNCaP_Dox_2	LNCaP_Dox_1	LNCaP_Vehicle_1	LNCaP_Vehicle_2
RP11-69M1.3	0.168808716	0.076032896	0.151807705	0.115071076	0.021959394	0.050984965
RP11-69M1.4	0.0	0.0	0.0	0.0	0.0	0.0
FOXJ2	35.96751034	36.20433086	35.05809177	35.02955333	38.39600038	35.05726182
C3AR1	0.011253914	0.012672149	0.009487982	0.0	0.010979697	0.010196993
RP11-69M1.6	2.34081419	1.862805963	2.84639446	2.694581026	2.821782127	2.906142996
NECAP1	134.7881324	135.870786	106.5690086	105.2324988	112.476016	114.3592761
CLEC4A	0.078777401	0.025344299	0.085391834	0.124660332	0.065878182	0.081575944
POU5F1P3	0.056269572	0.088705046	0.094879815	0.095892563	0.10979697	0.081575944
ZNF705A	0.0	0.0	0.0	0.028767769	0.0	0.0
GCSHP4	0.0	0.0	0.0	0.009589256	0.0	0.0
FAM66C	0.236332202	0.240770839	0.360543298	0.258909921	0.417228486	0.469061677
RP11-266K4.1	0.0	0.0	0.0	0.009589256	0.0	0.010196993
RP11-266K4.13	0.0	0.0	0.009487982	0.0	0.010979697	0.0
RP11-266K4.14	0.011253914	0.025344299	0.018975963	0.009589256	0.043918788	0.020393986
FAM90A1	0.022507829	0.012672149	0.483887058	0.584944635	0.010979697	0.020393986
ALG1L10P	0.033761743	0.050688598	0.161295686	0.134249588	0.10979697	0.030590979
FAM86FP	1.08037578	1.165837746	2.125307864	2.090457878	1.89948758	1.927231671
RP11-266K4.9	0.54018789	0.532230275	0.86340632	0.958925632	0.845436668	0.683198529
ENPP7P5	0.0	0.0	0.0	0.0	0.010979697	0.0
LINC00937	0.011253914	0.012672149	0.0	0.019178513	0.032939091	0.071378951
RP11-113C12.4	0.0	0.0	0.009487982	0.0	0.021959394	0.0
RP11-90D4.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-90D4.4	0.056269572	0.025344299	0.009487982	0.057535538	0.0	0.081575944
RPS3AP43	0.0	0.0	0.009487982	0.0	0.010979697	0.010196993
AC092865.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-113C12.8	0.011253914	0.0	0.0	0.0	0.0	0.0
OR7E140P	0.0	0.0	0.0	0.0	0.0	0.0
AC092865.2	0.0	0.0	0.0	0.0	0.0	0.0
OR7E148P	0.0	0.0	0.0	0.0	0.0	0.0
OR7E149P	0.0	0.0	0.0	0.0	0.0	0.0
CLEC6A	0.0	0.0	0.0	0.0	0.0	0.0
RP11-113C12.2	0.022507829	0.0	0.0	0.0	0.0	0.0
RNU6-275P	0.0	0.0	0.0	0.0	0.0	0.0
CLEC4D	0.0	0.0	0.0	0.0	0.0	0.0
SUPT4H1P2	0.0	0.0	0.0	0.0	0.0	0.0
CLEC4E	0.0	0.0	0.0	0.0	0.0	0.0
RP11-561P12.5	0.0	0.0	0.0	0.0	0.0	0.0
AICDA	0.0	0.0	0.0	0.0	0.0	0.0
RP11-438L7.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-438L7.3	0.112539144	0.152065793	0.066415871	0.163017357	0.186654849	0.152954895
MFAP5	0.0	0.0	0.0	0.0	0.0	0.0
RP11-20D14.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-20D14.4	0.0	0.0	0.0	0.0	0.0	0.0
RIMKLB	20.99980422	21.78342483	21.71798973	20.54018704	29.23893309	28.26606451
RPSAP51	0.0	0.012672149	0.0	0.0	0.0	0.020393986
A2ML1-AS1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-20D14.6	0.135046972	0.038016448	0.104367797	0.172606614	0.032939091	0.030590979
A2ML1-AS2	0.0	0.0	0.0	0.009589256	0.0	0.0
A2ML1	1.327961896	1.317903539	1.062653932	1.09317522	1.756751519	1.825261741
RP11-259O18.5	0.0	0.0	0.037951926	0.038357025	0.120776667	0.112166923
PHC1	12.96450936	11.7470825	13.67218139	14.13456381	23.81496278	20.96501754
M6PR	61.0749933	60.05331605	59.8596755	57.66019825	69.75401499	68.4422168
KLRG1	0.078777401	0.038016448	0.066415871	0.047946282	0.120776667	0.122363916
RP11-259O18.4	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPA1P34	0.0	0.0	0.0	0.0	0.0	0.0
VDAC2P2	0.0	0.0	0.0	0.0	0.0	0.0
LINC00612	0.382633089	0.354820183	0.474399077	0.316445459	0.450167577	0.458864684
A2M-AS1	1.598055841	1.71074017	2.239163642	2.339778542	2.602188187	2.437081319
A2M	0.101285229	0.050688598	0.075903852	0.095892563	0.318411213	0.254924824
KRT17P8	0.0	0.0	0.0	0.0	0.043918788	0.020393986
AC007436.1	0.0	0.0	0.0	0.0	0.0	0.0
BTG1P1	0.0	0.0	0.0	0.0	0.0	0.0
PZP	0.0	0.0	0.009487982	0.0	0.0	0.0
TPT1P12	0.0	0.0	0.0	0.0	0.0	0.0
A2MP1	0.585203547	0.658951769	0.265663483	0.278088433	0.592903638	0.846350416
PTMAP4	0.855297492	0.734984666	2.077867956	2.253475235	1.076010305	0.938123353
LINC00987	0.168808716	0.152065793	0.085391834	0.076714051	0.285472122	0.265121817
RP11-118B22.4	0.0	0.0	0.018975963	0.0	0.0	0.010196993
RP11-22B23.1	5.885797217	5.854533027	6.793394779	7.613869518	10.83696093	10.7272366
RP11-22B23.2	0.078777401	0.114049345	0.113855778	0.163017357	0.197634546	0.254924824
RP13-735L24.1	0.18006263	0.329475885	0.360543298	0.441105791	0.636822426	0.448667691
RP11-599J14.2	0.956582722	1.862805963	1.195485673	1.6685306	1.657934246	2.304520411
CTD-2318O12.1	0.765266177	0.823689712	0.778014486	0.930157863	1.833609398	1.346003072
DDX12P	9.532065474	9.478767758	11.47096968	11.14271584	14.03205276	13.47022771
RP11-726G1.1	1.384231468	1.355919987	1.451661175	1.505513242	1.987325156	1.835458734
RP11-525E9.1	0.022507829	0.0	0.0	0.0	0.010979697	0.0
KLRB1	0.067523486	0.063360747	0.113855778	0.124660332	0.142736061	0.10196993
RP11-705C15.2	2.633415963	2.483741284	4.535255174	4.065844679	2.514350611	2.630824186
RNU6-700P	0.0	0.0	0.0	0.0	0.0	0.0
GOT2P3	0.022507829	0.012672149	0.009487982	0.028767769	0.0	0.0
RP11-705C15.5	0.0	0.0	0.009487982	0.0	0.0	0.010196993
RP11-705C15.4	0.078777401	0.076032896	0.104367797	0.067124794	0.098817273	0.112166923
RP11-705C15.3	1.091629694	1.026444102	2.277115568	2.100047134	1.603035761	1.437776008
CLEC2D	1.935673272	1.862805963	2.855882442	2.895955408	2.788843036	3.038703904
RP11-75L1.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-75L1.1	0.0	0.0	0.0	0.0	0.0	0.0
CLECL1	0.0	0.0	0.0	0.0	0.010979697	0.0
CD69	0.011253914	0.0	0.0	0.0	0.0	0.0
RP11-75L1.6	0.0	0.0	0.0	0.0	0.0	0.0
KLRF1	0.011253914	0.012672149	0.0	0.0	0.010979697	0.0
CLEC2B	0.045015657	0.038016448	0.009487982	0.009589256	0.076857879	0.050984965
RP11-290C10.1	0.0	0.0	0.0	0.0	0.0	0.0
KLRF2	0.0	0.0	0.0	0.0	0.0	0.0
CLEC2A	0.067523486	0.038016448	0.047439908	0.067124794	0.307431516	0.305909789
AC091814.2	0.0	0.0	0.0	0.009589256	0.0	0.0
AC091814.3	0.0	0.012672149	0.0	0.0	0.0	0.0
CLEC12A	0.0	0.0	0.0	0.0	0.0	0.0
CLEC1B	0.011253914	0.0	0.0	0.0	0.0	0.0
CLEC12B	0.0	0.0	0.009487982	0.0	0.0	0.0
RP11-133L14.5	0.0	0.0	0.018975963	0.019178513	0.0	0.010196993
CLEC9A	0.0	0.0	0.0	0.009589256	0.010979697	0.010196993
RP11-133L14.2	0.0	0.0	0.0	0.0	0.0	0.0
CLEC1A	0.18006263	0.291459436	0.094879815	0.134249588	0.098817273	0.112166923
RN7SKP161	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPABP1	0.011253914	0.0	0.0	0.0	0.0	0.020393986
CLEC7A	5.784511988	5.208253407	1.432685212	1.428799192	4.029548796	4.058403201
OLR1	0.078777401	0.152065793	0.009487982	0.0	0.0	0.0
TMEM52B	0.0	0.012672149	0.0	0.0	0.0	0.0
GABARAPL1	75.26617932	73.40976152	84.33866786	81.25935805	62.26586164	62.97662857
RP11-656E20.5	0.0	0.0	0.0	0.0	0.0	0.0
KLRD1	0.022507829	0.0	0.0	0.019178513	0.0	0.010196993
RP11-277P12.10	0.0	0.0	0.0	0.0	0.0	0.0
RP11-277P12.9	0.011253914	0.050688598	0.066415871	0.086303307	0.054898485	0.040787972
RP11-277P12.20	0.281347859	0.240770839	0.313103391	0.345213227	0.384289395	0.458864684
KLRK1	0.022507829	0.025344299	0.047439908	0.019178513	0.021959394	0.010196993
KLRC4-KLRK1	0.0	0.012672149	0.0	0.0	0.010979697	0.010196993
KLRC4	0.0	0.0	0.0	0.0	0.0	0.0
KLRC3	0.0	0.012672149	0.0	0.019178513	0.0	0.010196993
RP11-277P12.6	0.0	0.0	0.0	0.0	0.0	0.0
KLRC2	0.0	0.0	0.0	0.0	0.0	0.0
KLRC1	0.0	0.0	0.018975963	0.009589256	0.0	0.0
EIF2S3L	10.42112471	10.84735989	10.42729171	10.19337947	12.52783427	11.68575394
SLC25A39P2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-291B21.2	0.0	0.0	0.0	0.009589256	0.0	0.0
KLRAP1	1.913165443	2.040216055	2.201211716	2.47402813	1.745771822	1.702897826
MAGOHB	25.01745165	24.90077359	27.24948297	26.82114993	22.10213004	23.50406879
STYK1	32.03989422	30.81866736	53.86327117	55.29165194	12.25334184	12.52190736
YBX3	193.9387064	187.4464341	116.7970527	121.5438238	152.4640724	159.3790001
RP13-81N3.2	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P12	0.011253914	0.0	0.0	0.0	0.0	0.0
TAS2R7	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R8	0.0	0.012672149	0.018975963	0.0	0.0	0.0
TAS2R9	0.0	0.0	0.0	0.0	0.0	0.0
PRH1	0.078777401	0.025344299	0.056927889	0.095892563	0.175675152	0.061181958
TAS2R10	0.0	0.0	0.0	0.0	0.021959394	0.040787972
RP11-144O23.8	0.0	0.0	0.018975963	0.0	0.010979697	0.020393986
PRH1-PRR4	0.0	0.0	0.018975963	0.0	0.0	0.010196993
PRR4	0.292601774	0.177410092	0.483887058	0.489052072	0.472126971	0.560834613
TAS2R12	0.033761743	0.025344299	0.037951926	0.028767769	0.043918788	0.040787972
TAS2R13	0.022507829	0.038016448	0.056927889	0.019178513	0.021959394	0.020393986
PRH2	0.011253914	0.0	0.028463945	0.019178513	0.054898485	0.040787972
TAS2R14	0.967836636	0.747656815	1.081629895	1.073996708	1.119929093	1.172654191
TAS2R15P	0.450156575	0.443525229	0.825454394	0.680837199	0.603883335	0.662804543
TAS2R50	0.045015657	0.076032896	0.018975963	0.009589256	0.010979697	0.040787972
TAS2R20	0.247586116	0.329475885	0.464911095	0.354802484	0.472126971	0.601622585
TAS2R19	0.303855688	0.253442988	0.322591372	0.402748765	0.263512728	0.244727831
TAS2R31	0.427648746	0.329475885	0.550302929	0.489052072	0.559964547	0.479258669
TAS2R63P	0.011253914	0.0	0.0	0.019178513	0.010979697	0.020393986
TAS2R46	0.045015657	0.076032896	0.066415871	0.009589256	0.043918788	0.0
TAS2R64P	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R43	0.0	0.0	0.0	0.0	0.0	0.0
RP11-673D15.7	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R30	0.011253914	0.038016448	0.018975963	0.028767769	0.032939091	0.010196993
TAS2R18	0.123793058	0.076032896	0.085391834	0.076714051	0.032939091	0.040787972
RP11-785H5.2	0.090031315	0.101377195	0.037951926	0.067124794	0.043918788	0.061181958
SMIM10L1	58.20524514	58.87480615	49.35647994	49.23124194	53.38328678	52.7796356
TAS2R42	0.0	0.0	0.0	0.0	0.0	0.0
RP11-144O23.22	0.0	0.0	0.0	0.0	0.0	0.0
RP11-711K1.8	0.0	0.0	0.0	0.0	0.0	0.0
PRB3	0.123793058	0.063360747	0.104367797	0.134249588	0.131756364	0.203939859
PRB4	0.0	0.0	0.0	0.009589256	0.0	0.0
PRB1	0.0	0.0	0.0	0.0	0.0	0.0
PRB2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-711K1.7	0.0	0.0	0.0	0.0	0.0	0.0
AC078950.1	0.0	0.0	0.0	0.0	0.0	0.0
HIGD1AP8	0.0	0.0	0.0	0.0	0.0	0.0
RP11-434C1.4	0.0	0.0	0.0	0.0	0.0	0.0
RP11-434C1.5	0.0	0.0	0.0	0.0	0.0	0.0
DDX55P1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-434C1.6	0.0	0.0	0.0	0.0	0.0	0.0
RP11-434C1.2	0.0	0.0	0.0	0.0	0.0	0.0
AC007450.1	0.0	0.0	0.0	0.0	0.0	0.0
RNU7-60P	0.0	0.0	0.0	0.0	0.0	0.0
LINC01252	0.033761743	0.025344299	0.009487982	0.009589256	0.021959394	0.061181958
ETV6	10.75874214	10.36581822	10.39882776	10.05912988	14.75671276	14.2044112
BCL2L14	0.697742691	0.874378309	0.313103391	0.278088433	0.318411213	0.336500768
RP11-267J23.4	0.585203547	0.481541678	1.034189987	1.121942989	0.516045759	0.530243634
LRP6	39.69255599	40.08200858	44.35631368	40.97489225	53.05389587	47.4160173
RP11-267J23.1	0.0	0.012672149	0.028463945	0.0	0.010979697	0.020393986
RNU6-545P	0.0	0.0	0.0	0.0	0.0	0.010196993
RP11-757G14.3	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-318P	0.0	0.0	0.0	0.0	0.0	0.0
MANSC1	50.13618853	49.00320176	30.60822843	31.14590453	38.50579735	36.16873406
RPL23AP66	0.135046972	0.164737942	0.227711557	0.124660332	0.065878182	0.122363916
LOH12CR2	5.716988501	6.196681061	5.303781678	5.206966181	4.798127585	4.731404737
BORCS5	15.71046446	15.42200583	13.45395782	13.29070926	13.8563776	13.70475855
RP11-253I19.4	0.0	0.0	0.009487982	0.009589256	0.021959394	0.0
DUSP16	129.0486361	126.8355434	125.5070197	122.7328916	140.1668118	132.4283477
RP11-253I19.3	0.078777401	0.114049345	0.094879815	0.057535538	0.087837576	0.040787972
RP11-158N24.1	0.0	0.0	0.018975963	0.009589256	0.0	0.010196993
CREBL2	106.6983622	106.7628588	94.70903168	86.78276969	115.7809048	111.3001782
RPL21P136	0.011253914	0.0	0.0	0.028767769	0.010979697	0.020393986
RP11-180M15.6	0.011253914	0.012672149	0.037951926	0.047946282	0.032939091	0.040787972
GPR19	0.641473119	0.798345413	0.872894301	0.843854556	1.152868184	1.152260205
RP11-180M15.3	0.0	0.0	0.018975963	0.0	0.010979697	0.030590979
CDKN1B	84.38184997	85.16951618	84.37661979	81.61416053	82.33674774	85.45080107
RP11-180M15.7	0.90031315	0.975755504	1.413709249	1.361674397	0.955233638	1.172654191
RP11-180M15.4	0.0	0.0	0.018975963	0.038357025	0.010979697	0.010196993
APOLD1	3.691283914	3.979054914	7.647313117	7.19194224	5.742381527	5.506376203
MIR613	0.0	0.0	0.0	0.0	0.0	0.0
STX8P1	0.0	0.0	0.0	0.0	0.032939091	0.0
DDX47	2.205767217	2.027543905	2.599706941	2.205528953	1.89948758	1.825261741
RP11-59H1.1	0.011253914	0.0	0.0	0.0	0.010979697	0.0
RP11-392P7.1	0.742758349	0.734984666	0.86340632	0.776729762	0.889355456	0.846350416
RPL13AP20	0.810281835	0.874378309	1.072141913	1.073996708	0.867396062	1.070684262
GPRC5A	0.011253914	0.063360747	0.237199538	0.172606614	0.087837576	0.061181958
MIR614	0.0	0.0	0.0	0.0	0.0	0.0
RP11-392P7.6	0.303855688	0.304131586	0.417471188	0.460284303	0.32939091	0.316106782
GPRC5D	0.056269572	0.0	0.009487982	0.028767769	0.010979697	0.010196993
RP11-392P7.7	0.0	0.0	0.018975963	0.0	0.0	0.0
SNORD88	0.0	0.012672149	0.009487982	0.0	0.0	0.0
HEBP1	25.01745165	24.10242818	26.91740361	28.71023342	28.08606491	30.63176688
HTR7P1	7.641407859	7.92009338	14.02323671	14.22086712	9.67311305	9.58517339
RP11-377D9.3	0.033761743	0.025344299	0.180271649	0.115071076	0.043918788	0.040787972
RP11-377D9.1	0.0	0.0	0.0	0.019178513	0.0	0.0
FAM234B	20.72971027	20.30078335	43.84396267	44.32154271	36.29887826	34.32307833
GSG1	0.022507829	0.025344299	0.028463945	0.047946282	0.021959394	0.010196993
EMP1	2.115735902	2.027543905	5.265829752	5.849446355	0.076857879	0.091772937
LINC01559	0.18006263	0.126721494	0.018975963	0.047946282	0.087837576	0.050984965
RNA5SP353	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-590P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-4N23.1	0.0	0.0	0.0	0.0	0.0	0.010196993
GRIN2B	0.0	0.012672149	0.0	0.009589256	0.065878182	0.020393986
RP11-4N23.4	0.0	0.0	0.0	0.0	0.0	0.0
AC007535.1	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP162	0.0	0.0	0.0	0.0	0.0	0.0
AC092470.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-72J9.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-298E10.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-134N1.2	0.022507829	0.025344299	0.018975963	0.0	0.032939091	0.030590979
MRPS18CP4	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-491P	0.0	0.0	0.0	0.0	0.0	0.0
GNAI2P1	0.0	0.0	0.0	0.0	0.0	0.0
RPL30P11	0.078777401	0.025344299	0.0	0.038357025	0.010979697	0.020393986
ATF7IP	57.02358413	56.56847496	58.56931001	55.9149536	57.25911981	50.19979638
PLBD1	0.022507829	0.012672149	0.018975963	0.009589256	0.010979697	0.0
RP11-502N13.2	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP134	0.0	0.0	0.0	0.0	0.0	0.0
PLBD1-AS1	0.0	0.0	0.0	0.0	0.0	0.0
GUCY2C	0.022507829	0.038016448	0.028463945	0.028767769	0.043918788	0.040787972
RP11-174G6.1	0.078777401	0.101377195	0.085391834	0.086303307	0.043918788	0.061181958
RP11-174G6.5	20.36958501	20.49086559	25.15263905	23.60874906	9.914666384	8.850989896
HIST4H4	12.69441541	12.45672287	14.74432331	12.65781834	6.829371529	5.730710048
H2AFJ	175.0546381	159.5930497	132.575566	140.8757646	118.7564027	140.8918518
AC010168.1	0.0	0.0	0.0	0.0	0.0	0.0
WBP11	104.9314976	105.1281515	90.61022366	87.41566061	112.838346	111.1268294
C12orf60	4.872944923	4.891449672	2.609194922	2.800062845	3.897792432	3.905448307
SMCO3	0.528933976	0.570246723	0.265663483	0.268499177	1.13090879	1.254230135
ART4	0.045015657	0.025344299	0.028463945	0.019178513	0.021959394	0.0
RP11-233G1.4	0.0	0.0	0.009487982	0.0	0.010979697	0.0
MGP	0.067523486	0.038016448	0.075903852	0.028767769	0.032939091	0.081575944
ERP27	0.011253914	0.012672149	0.018975963	0.0	0.010979697	0.050984965
ARHGDIB	0.112539144	0.177410092	0.199247612	0.278088433	0.010979697	0.050984965
PDE6H	0.0	0.0	0.0	0.0	0.0	0.0
LINC01489	0.0	0.0	0.0	0.0	0.0	0.0
RERG	0.067523486	0.114049345	0.189759631	0.210963639	0.087837576	0.061181958
RERG-IT1	0.0	0.0	0.0	0.0	0.0	0.0
RERG-AS1	0.0	0.0	0.0	0.0	0.0	0.0
METTL8P1	0.033761743	0.164737942	0.018975963	0.095892563	0.10979697	0.081575944
PTPRO	0.045015657	0.050688598	0.142319723	0.153428101	0.043918788	0.050984965
RP11-6K23.1	0.0	0.0	0.0	0.0	0.0	0.0
EPS8	5.525671957	5.601090039	11.98332068	10.85503815	11.91297124	10.8801915
RNU6-251P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-6B19.1	0.0	0.0	0.0	0.019178513	0.0	0.0
RP11-6B19.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-6B19.2	0.011253914	0.0	0.0	0.009589256	0.010979697	0.0
STRAP	218.7198258	216.0728196	190.3194216	193.15639	232.5390026	230.0645553
DERA	16.82460199	16.24569554	17.62866969	18.2867118	23.48557187	24.3606162
EGLN3P1	0.0	0.012672149	0.028463945	0.009589256	0.0	0.0
AC022073.1	0.0	0.0	0.0	0.0	0.0	0.0
SLC15A5	0.0	0.0	0.009487982	0.0	0.0	0.0
MGST1	267.7643847	268.0793207	204.5988338	200.0606546	289.8530209	292.1642425
AC007528.2	0.0	0.0	0.0	0.0	0.0	0.0
SUPT16HP1	0.517680061	0.519558126	0.379519261	0.527409098	0.527025456	0.540440627
AC007528.1	0.0	0.0	0.0	0.0	0.010979697	0.0
RP11-424M22.1	0.011253914	0.012672149	0.028463945	0.009589256	0.021959394	0.040787972
LMO3	0.056269572	0.063360747	0.066415871	0.086303307	0.10979697	0.112166923
RP11-424M22.3	0.056269572	0.063360747	0.104367797	0.086303307	0.153715758	0.071378951
RP11-69C13.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-239A17.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-1018J11.1	0.708996605	0.734984666	0.796990449	0.565766123	0.669761517	0.703592515
EEF1A1P16	0.157554801	0.253442988	0.265663483	0.230142152	0.318411213	0.254924824
RNU6-837P	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P40	0.0	0.0	0.0	0.0	0.0	0.0
PSMC1P8	0.0	0.0	0.0	0.0	0.0	0.0
TIMM17BP1	0.0	0.0	0.009487982	0.009589256	0.010979697	0.030590979
RP11-871F6.3	0.0	0.0	0.0	0.0	0.0	0.010196993
RP11-606D9.1	0.0	0.0	0.0	0.0	0.0	0.0
RERGL	0.0	0.0	0.0	0.0	0.0	0.0
PIK3C2G	0.0	0.0	0.0	0.0	0.0	0.0
NDFIP1P1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-459D22.1	0.0	0.0	0.0	0.0	0.0	0.0
ZKSCAN7P1	0.0	0.0	0.0	0.0	0.0	0.0
PLCZ1	0.0	0.0	0.0	0.0	0.0	0.0
PSMC1P9	0.416394832	0.41818093	0.313103391	0.36439174	0.340370607	0.509849648
RP11-361I14.2	0.0	0.0	0.0	0.0	0.0	0.0
CAPZA3	0.0	0.0	0.0	0.0	0.0	0.0
RPL7P6	0.101285229	0.190082241	0.113855778	0.124660332	0.087837576	0.163151887
MEF2BNBP1	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHA5	30.67817058	31.78175072	23.15067494	22.18953912	25.98894278	26.62434864
RP11-282K24.3	0.067523486	0.088705046	0.066415871	0.10548182	0.10979697	0.10196993
RN7SL459P	0.0	0.0	0.009487982	0.0	0.0	0.0
RN7SL67P	0.0	0.025344299	0.037951926	0.009589256	0.010979697	0.010196993
AEBP2	30.26177575	28.32225393	31.01621164	30.16780038	37.66036068	36.19932504
PDCD5P1	0.090031315	0.038016448	0.066415871	0.038357025	0.032939091	0.10196993
RP11-841C19.4	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-254P	0.011253914	0.0	0.018975963	0.009589256	0.010979697	0.0
EEF1A1P4	0.067523486	0.152065793	0.142319723	0.134249588	0.076857879	0.142757902
RP11-841C19.1	0.0	0.0	0.0	0.0	0.021959394	0.0
RNU1-146P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-405A12.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-405A12.1	0.281347859	0.304131586	0.170783668	0.18219587	0.296451819	0.254924824
AC087237.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-664H17.1	0.0	0.0	0.0	0.0	0.0	0.0
CTC-465D4.1	0.0	0.012672149	0.0	0.0	0.0	0.0
RP11-284H19.1	0.0	0.0	0.0	0.0	0.0	0.0
PDE3A	5.73949633	6.260041808	0.009487982	0.009589256	0.043918788	0.050984965
UBE2L2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-424C20.2	3.173603853	2.623134928	4.184199857	3.912416578	5.896097285	6.128392774
SLCO1C1	0.0	0.0	0.0	0.0	0.0	0.0
SLCO1B3	0.033761743	0.0	0.018975963	0.028767769	0.0	0.0
RP11-545J16.1	0.0	0.0	0.0	0.0	0.010979697	0.0
RP11-80N2.2	0.0	0.0	0.0	0.0	0.0	0.0
SLCO1B7	0.0	0.0	0.009487982	0.0	0.0	0.0
RP11-125O5.2	0.0	0.0	0.0	0.0	0.0	0.0
SLCO1B1	0.022507829	0.0	0.0	0.0	0.043918788	0.020393986
SLCO1A2	0.0	0.012672149	0.009487982	0.009589256	0.021959394	0.020393986
IAPP	0.0	0.0	0.0	0.0	0.0	0.0
PYROXD1	15.33908529	15.24459574	15.01947477	13.70304728	14.74573306	13.21530289
TCEB1P31	0.0	0.012672149	0.018975963	0.009589256	0.010979697	0.010196993
RECQL	32.40001948	34.01204901	38.72045264	35.63367648	29.82085703	26.44080277
GOLT1B	49.04455884	51.03074567	45.96927054	43.06535013	29.03031885	29.02064199
SPX	0.101285229	0.088705046	0.037951926	0.086303307	0.076857879	0.071378951
GYS2	0.011253914	0.0	0.0	0.0	0.0	0.0
LDHB	404.409413	402.619531	351.7289635	351.6476185	430.7225333	453.85796
RP11-59N23.3	0.011253914	0.0	0.009487982	0.0	0.0	0.0
RP11-59N23.1	0.0	0.0	0.0	0.0	0.0	0.0
KCNJ8	0.0	0.0	0.009487982	0.028767769	0.0	0.0
ABCC9	0.0	0.012672149	0.104367797	0.153428101	0.0	0.0
RP11-729I10.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-729I10.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-547L9.1	0.011253914	0.0	0.0	0.019178513	0.054898485	0.050984965
CMAS	134.6305776	136.7831807	95.9329813	95.92133096	74.40940651	77.79285935
ST8SIA1	0.078777401	0.253442988	0.218223575	0.220552895	0.076857879	0.132560909
RP11-49G2.3	0.0	0.0	0.0	0.0	0.0	0.0
RNU1-149P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-73M14.1	0.0	0.0	0.0	0.0	0.0	0.010196993
C2CD5	39.72631774	39.14426952	48.44563372	46.55583943	46.18060555	43.77569081
RP11-359J14.2	0.270093945	0.266115138	0.303615409	0.297266946	0.362330001	0.27531881
LRRC34P1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-268P4.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-268P4.5	0.0	0.0	0.0	0.0	0.0	0.0
RP11-268P4.4	0.011253914	0.038016448	0.047439908	0.019178513	0.010979697	0.030590979
ETNK1	69.52668299	68.32822961	83.67450916	74.09618358	78.24132076	78.41487592
RP11-268P4.6	0.022507829	0.012672149	0.009487982	0.009589256	0.0	0.030590979
RP11-114G22.1	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P22	0.0	0.0	0.0	0.0	0.0	0.0
RP11-449P1.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-153K16.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-686N4.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-153K16.2	0.0	0.0	0.0	0.0	0.0	0.0
SOX5	0.0	0.0	0.0	0.0	0.0	0.010196993
RP11-437F6.1	0.0	0.0	0.0	0.0	0.0	0.0
MIR920	0.0	0.0	0.0	0.0	0.0	0.0
RP11-444D3.1	0.0	0.0	0.0	0.0	0.010979697	0.020393986
RP11-778H2.1	0.0	0.0	0.0	0.0	0.0	0.0
LINC00477	0.011253914	0.012672149	0.0	0.009589256	0.0	0.0
KNOP1P1	0.0	0.0	0.0	0.0	0.0	0.0
